5.0000000000000000e+00,4.8237144746121619e-03,3.3465504840793818e-03,1.6729217699132167e+01,2.4293373891494361e+00
6.0000000000000000e+00,5.3460290700561826e-03,3.6641518048103495e-03,1.5804638659105530e+01,2.6639208638442136e+00
7.0000000000000000e+00,5.7845120957535521e-03,3.8697869114240539e-03,1.4881714216296459e+01,2.6524364986492919e+00
8.0000000000000000e+00,6.3179152189758309e-03,4.5926733666509780e-03,1.4196641568552085e+01,2.7947518122305142e+00
9.0000000000000000e+00,6.8236994926926574e-03,4.7095452331083597e-03,1.3181622184711246e+01,2.9309034479912599e+00
1.0000000000000000e+01,7.5384074248248537e-03,4.9282902265993730e-03,1.2623350318452953e+01,3.0126517947412674e+00
1.1000000000000000e+01,8.6897469293978243e-03,6.0059175026814940e-03,1.1863118119600829e+01,3.0678371409958984e+00
1.2000000000000000e+01,9.8082759910217334e-03,7.0686280860640365e-03,1.1016702078777071e+01,3.0452821092822471e+00
1.3000000000000000e+01,1.1539748475229001e-02,8.5250843190360515e-03,1.0266302081096359e+01,3.0135298259091563e+00
1.4000000000000000e+01,1.2941133813446009e-02,1.0872355690744956e-02,9.7299024947940858e+00,3.0283209895340635e+00
1.5000000000000000e+01,1.6324224499536313e-02,1.4095000746678221e-02,9.0301421432698081e+00,3.0959142057148346e+00
1.6000000000000000e+01,2.0974469048257775e-02,1.9909471681549915e-02,8.4439886531592752e+00,2.9818828391056638e+00
1.7000000000000000e+01,2.5834538983939555e-02,2.6420635282027843e-02,8.0422863516371024e+00,3.2958649793448744e+00
1.8000000000000000e+01,3.3575130243408892e-02,3.2029634564532922e-02,7.4206986887107087e+00,3.1506361219275734e+00
1.9000000000000000e+01,4.4092367448519881e-02,4.3077303999025082e-02,7.0446606287221236e+00,2.9578406250202725e+00
2.0000000000000000e+01,6.1482020856869740e-02,6.1858447693481110e-02,6.6439578486638160e+00,2.9038255766969079e+00
2.1000000000000000e+01,8.0189823206775951e-02,7.1616947091284425e-02,6.1979280017636480e+00,2.8341244518137749e+00
2.2000000000000000e+01,1.0190229385524303e-01,8.3518065558706375e-02,5.7726479198018534e+00,2.6086292299050631e+00
2.3000000000000000e+01,1.2921265467329857e-01,9.6900612535046976e-02,5.4617842861084700e+00,2.5749311803908346e+00
2.4000000000000000e+01,1.5357137408836924e-01,1.0788269070329441e-01,4.9692610049619095e+00,2.2960287919161591e+00
2.5000000000000000e+01,1.7831285277371564e-01,1.1434735299110882e-01,4.4637239353250520e+00,2.0685753165792451e+00
2.6000000000000000e+01,2.0855171269496714e-01,1.1989035656060595e-01,4.1186696138241041e+00,1.7330762649851614e+00
2.7000000000000000e+01,2.3636564530698131e-01,1.2840757983884438e-01,3.8077776305234012e+00,1.5572479267532791e+00
2.8000000000000000e+01,2.5346400774741906e-01,1.2624227568002677e-01,3.5030505257544196e+00,1.5325346270465492e+00
2.9000000000000000e+01,2.8405667063107182e-01,1.4529264495992944e-01,3.3186997884795995e+00,1.3080217511858307e+00
3.0000000000000000e+01,3.0221179915990642e-01,1.4118718463270033e-01,3.0532869424604079e+00,1.1217122052442681e+00
3.1000000000000000e+01,3.2239646701086361e-01,1.4174730731941809e-01,2.9299801655150253e+00,1.0661740888677425e+00
3.2000000000000000e+01,3.4807291563858778e-01,1.4573424631980514e-01,2.8069997248413099e+00,9.8983370252413649e-01
3.3000000000000000e+01,3.6318441181893102e-01,1.4326007670583257e-01,2.6598571132333655e+00,8.5457849486578019e-01
3.4000000000000000e+01,3.8493014200117215e-01,1.4350692004615420e-01,2.5819868793989498e+00,8.9971759418554687e-01
3.5000000000000000e+01,4.0168269786025718e-01,1.4912740522859211e-01,2.4316716976364185e+00,7.0226311194617119e-01
3.6000000000000000e+01,4.1213506341515688e-01,1.5206196532339764e-01,2.3387624265187057e+00,6.5165807355044802e-01
3.7000000000000000e+01,4.2601639902312921e-01,1.4920568157751229e-01,2.2555325277202209e+00,6.2175100188490062e-01
3.8000000000000000e+01,4.4034251996732093e-01,1.5115215328598794e-01,2.2101230603749826e+00,5.8983969295186500e-01
3.9000000000000000e+01,4.5598851777317850e-01,1.4864007779344984e-01,2.1086406276083656e+00,5.1795541337471174e-01
4.0000000000000000e+01,4.7022172203178680e-01,1.5381048786429635e-01,2.0575887665900265e+00,4.5614581171026553e-01
4.1000000000000000e+01,4.8382079169829195e-01,1.5713045667984432e-01,2.0311865395020825e+00,4.7280545116394673e-01
4.2000000000000000e+01,4.9952425060813238e-01,1.5085453954957090e-01,1.9716767097770818e+00,4.3880376779616614e-01
4.3000000000000000e+01,5.0577547568658721e-01,1.5304918429104078e-01,1.9175741178666617e+00,4.4414898884664578e-01
4.4000000000000000e+01,5.1885767211804412e-01,1.5073580126599515e-01,1.8871157847889635e+00,3.9313161369601668e-01
4.5000000000000000e+01,5.2698201274176748e-01,1.4950679587542171e-01,1.8556882483119885e+00,3.6737107377825556e-01
4.6000000000000000e+01,5.4014941260237403e-01,1.5195668842578017e-01,1.8361337179447281e+00,3.7520081995194238e-01
4.7000000000000000e+01,5.5105661628393754e-01,1.5315577133463762e-01,1.7947505425143830e+00,3.4599669958562929e-01
4.8000000000000000e+01,5.5068217586322510e-01,1.5188861982764801e-01,1.7601032185509158e+00,3.1107890603163163e-01
4.9000000000000000e+01,5.6133701861123386e-01,1.5370431613723001e-01,1.7275156224812049e+00,3.1977136914093757e-01
5.0000000000000000e+01,5.7255744491876981e-01,1.4039297146472893e-01,1.7202516507151000e+00,3.0121204983048616e-01
5.1000000000000000e+01,5.7713182174470068e-01,1.4451104840906409e-01,1.6700488307175294e+00,2.7105405204532201e-01
5.2000000000000000e+01,5.8390892384784621e-01,1.4768386737127789e-01,1.6534958964322770e+00,2.6380992801277631e-01
5.3000000000000000e+01,5.9938410058957059e-01,1.4848638213235793e-01,1.6585539020893159e+00,2.6684050961737826e-01
5.4000000000000000e+01,6.0950883309896386e-01,1.4720519785583228e-01,1.6262240702914084e+00,2.6118781060270879e-01
5.5000000000000000e+01,6.1276752705429971e-01,1.4563627356885864e-01,1.5916664217552785e+00,2.4669549563557949e-01
5.6000000000000000e+01,6.1502278051477832e-01,1.4463310204698046e-01,1.6002629302891074e+00,2.5417928473195084e-01
5.7000000000000000e+01,6.1836408137467969e-01,1.3706580026505039e-01,1.5759450257515628e+00,2.3356070149854513e-01
5.8000000000000000e+01,6.3848151852936907e-01,1.4650207184410138e-01,1.5618835170434426e+00,2.3616389848204072e-01
5.9000000000000000e+01,6.4014959521951886e-01,1.4620523017024148e-01,1.5301710477402950e+00,2.1372338004643360e-01
6.0000000000000000e+01,6.3792952621528676e-01,1.4319656922890139e-01,1.5190389811699574e+00,2.0530914794547372e-01
6.1000000000000000e+01,6.4598228102724553e-01,1.4430093004504255e-01,1.5151777665303963e+00,2.1102927235505736e-01
6.2000000000000000e+01,6.5188847444920250e-01,1.3326971488785369e-01,1.5057300882901965e+00,2.0516932946052918e-01
6.3000000000000000e+01,6.5245268562178671e-01,1.4084653124106933e-01,1.4779649748914758e+00,1.8210355600537065e-01
6.4000000000000000e+01,6.6020746506282424e-01,1.4007416928044839e-01,1.4677871302143453e+00,1.7442735407698470e-01
6.5000000000000000e+01,6.7264532420902068e-01,1.4273126200325592e-01,1.4722778193228474e+00,1.9085156776007203e-01
6.6000000000000000e+01,6.8101140509527824e-01,1.4029703293552848e-01,1.4505631802994394e+00,1.7933009630004756e-01
6.7000000000000000e+01,6.7595341761342465e-01,1.3643390317387596e-01,1.4394941684967457e+00,1.6752479022984054e-01
6.8000000000000000e+01,6.8278571934000953e-01,1.3897084947161933e-01,1.4351919868319949e+00,1.6855822795694470e-01
6.9000000000000000e+01,6.8158266069062845e-01,1.3002932172508458e-01,1.4302070755628855e+00,1.6922463558919210e-01
7.0000000000000000e+01,6.9720809977134457e-01,1.3761688672322542e-01,1.4157417185720425e+00,1.5977448033363253e-01
7.1000000000000000e+01,6.9678722252233416e-01,1.3885500776485618e-01,1.3996592025453169e+00,1.5364862178691366e-01
7.2000000000000000e+01,6.9477114813963980e-01,1.3804538559116564e-01,1.3969160451910878e+00,1.4871199928678228e-01
7.3000000000000000e+01,7.0317171549957969e-01,1.3983659519196365e-01,1.3939598411312364e+00,1.5711957814937602e-01
7.4000000000000000e+01,7.0772435089774244e-01,1.3057972586256680e-01,1.3890288827473092e+00,1.4971008419135751e-01
7.5000000000000000e+01,7.0584027109507208e-01,1.3354113524298750e-01,1.3666276848273242e+00,1.3760358464119682e-01
7.6000000000000000e+01,7.1090485135419668e-01,1.2993761595720743e-01,1.3651283771945224e+00,1.4243829899121702e-01
7.7000000000000000e+01,7.2140547610269234e-01,1.3510337235789827e-01,1.3664095264878353e+00,1.3988412671066375e-01
7.8000000000000000e+01,7.2825940935006361e-01,1.3357293273061382e-01,1.3483620121858639e+00,1.3286402643753448e-01
7.9000000000000000e+01,7.2289938002113063e-01,1.3011866919392232e-01,1.3500653185227809e+00,1.2898417718816410e-01
8.0000000000000000e+01,7.2850445553582510e-01,1.3078701294277051e-01,1.3467077071716029e+00,1.3393216837408811e-01
