5.0000000000000000e+00,1.0523624629414463e+00,6.0940883741558138e-01,1.5624504853627017e+00,2.9901718551621720e-01
6.0000000000000000e+00,1.0754742695372024e+00,5.6259721945238905e-01,1.4836719547515023e+00,2.8154893229893252e-01
7.0000000000000000e+00,1.0495528373455156e+00,5.1910050599571778e-01,1.4374007175813877e+00,2.6953129170454265e-01
8.0000000000000000e+00,1.0209966956986283e+00,4.5723888182983874e-01,1.4114806546668828e+00,2.5924093757000977e-01
9.0000000000000000e+00,9.9581901296555653e-01,4.3634517372595799e-01,1.3596006364439395e+00,2.4015513433005883e-01
1.0000000000000000e+01,1.0005947965394775e+00,3.9952269189551287e-01,1.3247991046229612e+00,2.1605774439927850e-01
1.1000000000000000e+01,1.0279004675405259e+00,4.1546016436111066e-01,1.3050504200799655e+00,2.1419005550090531e-01
1.2000000000000000e+01,1.0240072031521321e+00,3.9740032122740143e-01,1.2901209636157960e+00,2.1097382130941345e-01
1.3000000000000000e+01,1.0068496154182380e+00,3.5475268222723366e-01,1.2620335319440883e+00,1.9261221644976159e-01
1.4000000000000000e+01,1.0180826721085103e+00,3.5738507702160927e-01,1.2443696120259917e+00,1.6760999043153540e-01
1.5000000000000000e+01,1.0029864422961312e+00,3.4668015905343685e-01,1.2281288042559808e+00,1.5707104001774760e-01
1.6000000000000000e+01,1.0102654313354114e+00,3.2616559620838909e-01,1.2161586610208337e+00,1.5074375682635210e-01
1.7000000000000000e+01,1.0087699677986108e+00,3.2400219134427261e-01,1.2035805298658233e+00,1.4856924574833291e-01
1.8000000000000000e+01,1.0153238779049127e+00,3.3228631720801943e-01,1.2060615031646047e+00,1.4312862706952170e-01
1.9000000000000000e+01,9.8462629114622180e-01,3.0434029702126281e-01,1.1918148832437740e+00,1.3559957142005516e-01
2.0000000000000000e+01,1.0040283419790546e+00,3.0267246015576749e-01,1.1821711774689880e+00,1.2619727336509823e-01
2.1000000000000000e+01,1.0021230318139109e+00,2.8517214834365662e-01,1.1719366813379983e+00,1.1782196339057037e-01
2.2000000000000000e+01,1.0031627750154497e+00,2.8509995955989015e-01,1.1726384368865852e+00,1.3054967500668091e-01
2.3000000000000000e+01,1.0100236667827875e+00,2.9124968749228952e-01,1.1610899652338720e+00,1.0852452686941677e-01
2.4000000000000000e+01,1.0110447567498253e+00,2.7823616473567520e-01,1.1553613414740480e+00,1.0407341846540745e-01
2.5000000000000000e+01,1.0202111168476402e+00,2.7988124073001402e-01,1.1451610091320950e+00,9.3412958779919883e-02
